velox_path,bolt_path,category,keep_velox_name,notes
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/19.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/19.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/20.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/20.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/21.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/21.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/22.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/22.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/3.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/3.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/4.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/4.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/5.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/5.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/6.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/6.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/7.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/7.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/8.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/8.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/9.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark33/9.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/1.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/1.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/10.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/10.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/11.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/11.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/12.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/12.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/13.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/13.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/14.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/14.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/15.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/15.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/16.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/16.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/17.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/17.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/18.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/18.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/19.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/19.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/20.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/20.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/21.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/21.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/22.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/22.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/3.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/3.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/4.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/4.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/5.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/5.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/6.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/6.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/7.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/7.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/8.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/8.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/9.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark34/9.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/1.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/1.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/10.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/10.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/11.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/11.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/12.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/12.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/13.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/13.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/14.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/14.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/15.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/15.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/16.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/16.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/17.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/17.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/18.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/18.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/19.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/19.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/20.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/20.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/21.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/21.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/22.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/22.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/3.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/3.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/4.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/4.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/5.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/5.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/6.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/6.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/7.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/7.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/8.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/8.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/9.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj-ras/spark35/9.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/1.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/1.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/10.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/10.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/11.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/11.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/12.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/12.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/13.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/13.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/14.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/14.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/15.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/15.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/16.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/16.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/17.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/17.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/18.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/18.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/19.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/19.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/20.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/20.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/21.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/21.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/22.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/22.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/3.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/3.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/4.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/4.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/5.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/5.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/6.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/6.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/7.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/7.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/8.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/8.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/9.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark32/9.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/1.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/1.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/10.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/10.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/11.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/11.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/12.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/12.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/13.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/13.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/14.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/14.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/15.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/15.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/16.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/16.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/17.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/17.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/18.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/18.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/19.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/19.txt,renamed,yes,similarity=1.0000
backends-velox/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/20.txt,backends-bolt/target/scala-2.12/test-classes/tpch-approved-plan/v1-bhj/spark33/20.txt,renamed,yes,similarity=1.0000
